Filename,Src,Tar,Src Pred.,Src Conf.,Tar Pred.,Tar Conf.,Similarity,Src Des,Tar Des
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0004/Ethan Hawke_fake.png,Justin Timberlake,Ethan Hawke,Justin Timberlake,0.9993748068809509,,,0.541122258,'Justin Timberlake looking at the camera' with confidence 93.64%,'a man looking at the camera' with confidence 87.95%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0000/Chloe Grace Moretz_fake.png,Justin Timberlake,Chloe Grace Moretz,Justin Timberlake,0.9999552965164185,Justin Timberlake,0.9999648332595825,0.9327337,'Justin Timberlake looking at the camera' with confidence 88.80%,'Justin Timberlake looking at the camera' with confidence 89.66%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0000/Emma Stone_fake.png,Justin Timberlake,Emma Stone,Justin Timberlake,0.9999552965164185,Justin Timberlake,0.9983733892440796,0.945146859,'Justin Timberlake looking at the camera' with confidence 88.80%,'Justin Timberlake looking at the camera' with confidence 92.36%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0000/Joseph Gordon-Levitt_fake.png,Justin Timberlake,Joseph Gordon-Levitt,Justin Timberlake,0.9999552965164185,Justin Timberlake,0.9999390840530396,0.906889439,'Justin Timberlake looking at the camera' with confidence 88.80%,'Justin Timberlake looking at the camera' with confidence 93.30%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0000/Amir Khan_fake.png,Justin Timberlake,Amir Khan,Justin Timberlake,0.9999552965164185,Justin Timberlake,0.9444467425346375,0.7675153,'Justin Timberlake looking at the camera' with confidence 88.80%,'Justin Timberlake looking at the camera' with confidence 89.15%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0009/Jim Carrey_fake.png,Justin Timberlake,Jim Carrey,Justin Timberlake,0.9990429282188416,Justin Timberlake,0.9971777200698853,0.9390334,'Justin Timberlake looking at the camera' with confidence 86.65%,'Justin Timberlake looking at the camera' with confidence 87.52%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0009/Sean Penn_fake.png,Justin Timberlake,Sean Penn,Justin Timberlake,0.9990429282188416,Justin Timberlake,0.999068558216095,0.9441226,'Justin Timberlake looking at the camera' with confidence 86.65%,'Justin Timberlake looking at the camera' with confidence 85.47%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0009/Amir Khan_fake.png,Justin Timberlake,Amir Khan,Justin Timberlake,0.9990429282188416,,,0.755627334,'Justin Timberlake looking at the camera' with confidence 86.65%,'a man looking at the camera' with confidence 90.27%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0009/Mark Wahlberg_fake.png,Justin Timberlake,Mark Wahlberg,Justin Timberlake,0.9990429282188416,Justin Timberlake,0.9968068599700928,0.9392012,'Justin Timberlake looking at the camera' with confidence 86.65%,'Justin Timberlake looking at the camera' with confidence 86.07%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0005/Carrie-Anne Moss_fake.png,Justin Timberlake,Carrie-Anne Moss,Justin Timberlake,0.9999803304672241,Justin Timberlake,0.9995026588439941,0.8866531,'Justin Timberlake wearing a suit and tie' with confidence 96.34%,'Justin Timberlake wearing a suit and tie' with confidence 97.00%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0005/Brad Pitt_fake.png,Justin Timberlake,Brad Pitt,Justin Timberlake,0.9999803304672241,Justin Timberlake,0.999955415725708,0.9089371,'Justin Timberlake wearing a suit and tie' with confidence 96.34%,'Justin Timberlake wearing a suit and tie' with confidence 97.71%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0005/Miley Cyrus_fake.png,Justin Timberlake,Miley Cyrus,Justin Timberlake,0.9999803304672241,Justin Timberlake,0.9995529055595398,0.7389231,'Justin Timberlake wearing a suit and tie' with confidence 96.34%,'Justin Timberlake wearing a suit and tie' with confidence 98.17%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0005/Russell Crowe_fake.png,Justin Timberlake,Russell Crowe,Justin Timberlake,0.9999803304672241,Justin Timberlake,0.9996798038482666,0.7307015,'Justin Timberlake wearing a suit and tie' with confidence 96.34%,'Justin Timberlake wearing a suit and tie' with confidence 96.82%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0007/Liam Neeson_fake.png,Justin Timberlake,Liam Neeson,Justin Timberlake,0.9999494552612305,Justin Timberlake,0.9848243594169617,0.823465,'Justin Timberlake wearing a suit and tie' with confidence 98.26%,'Justin Timberlake wearing a suit and tie' with confidence 97.98%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0007/Charlize Theron_fake.png,Justin Timberlake,Charlize Theron,Justin Timberlake,0.9999494552612305,Justin Timberlake,0.999725878238678,0.9539239,'Justin Timberlake wearing a suit and tie' with confidence 98.26%,'Justin Timberlake wearing a suit and tie' with confidence 98.47%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0007/Amir Khan_fake.png,Justin Timberlake,Amir Khan,Justin Timberlake,0.9999494552612305,,,0.7276992,'Justin Timberlake wearing a suit and tie' with confidence 98.26%,'a man wearing a suit and tie' with confidence 99.15%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0007/Russell Crowe_fake.png,Justin Timberlake,Russell Crowe,Justin Timberlake,0.9999494552612305,Justin Timberlake,0.987936794757843,0.796976566,'Justin Timberlake wearing a suit and tie' with confidence 98.26%,'Justin Timberlake wearing a suit and tie' with confidence 99.36%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0002/Sean Penn_fake.png,Justin Timberlake,Sean Penn,Justin Timberlake,0.9999966621398926,Justin Timberlake,0.9999707937240601,0.94771415,'Justin Timberlake wearing a suit and tie smiling and looking at the camera' with confidence 98.24%,'Justin Timberlake wearing a suit and tie smiling at the camera' with confidence 98.41%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0002/Evangeline Lilly_fake.png,Justin Timberlake,Evangeline Lilly,Justin Timberlake,0.9999966621398926,Justin Timberlake,0.9998859167098999,0.9396929,'Justin Timberlake wearing a suit and tie smiling and looking at the camera' with confidence 98.24%,'Justin Timberlake wearing a suit and tie smiling at the camera' with confidence 98.94%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0002/John Travolta_fake.png,Justin Timberlake,John Travolta,Justin Timberlake,0.9999966621398926,Justin Timberlake,0.9998262524604797,0.8284436,'Justin Timberlake wearing a suit and tie smiling and looking at the camera' with confidence 98.24%,'Justin Timberlake wearing a suit and tie looking at the camera' with confidence 97.62%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Justin Timberlake/id35_0002/Cameron Diaz_fake.png,Justin Timberlake,Cameron Diaz,Justin Timberlake,0.9999966621398926,Justin Timberlake,0.9999967813491821,0.9553287,'Justin Timberlake wearing a suit and tie smiling and looking at the camera' with confidence 98.24%,'Justin Timberlake wearing a suit and tie smiling at the camera' with confidence 98.78%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0005/Jamie Foxx_fake.png,Jennifer Lawrence,Jamie Foxx,Jennifer Lawrence,0.8957919478416443,,,0.8422,'Jennifer Lawrence smiling for the camera' with confidence 97.92%,'a close up of a woman' with confidence 96.48%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0005/Cate Blanchett_fake.png,Jennifer Lawrence,Cate Blanchett,Jennifer Lawrence,0.8957919478416443,,,0.9125384,'Jennifer Lawrence smiling for the camera' with confidence 97.92%,'a woman smiling for the camera' with confidence 97.61%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0005/Yang Lan_fake.png,Jennifer Lawrence,Yang Lan,Jennifer Lawrence,0.8957919478416443,,,0.772431731,'Jennifer Lawrence smiling for the camera' with confidence 97.92%,'a close up of a woman' with confidence 96.13%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0005/Angelina Jolie_fake.png,Jennifer Lawrence,Angelina Jolie,Jennifer Lawrence,0.8957919478416443,,,0.8810001,'Jennifer Lawrence smiling for the camera' with confidence 97.92%,'a woman smiling for the camera' with confidence 97.16%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0002/Gal Gadot_fake.png,Jennifer Lawrence,Gal Gadot,,,,,0.8153304,'a woman posing for the camera' with confidence 96.63%,'a woman posing for the camera' with confidence 95.78%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0002/Don Cheadle_fake.png,Jennifer Lawrence,Don Cheadle,,,Jennifer Lawrence,0.9058056473731995,0.9550552,'a woman posing for the camera' with confidence 96.63%,'Jennifer Lawrence posing for the camera' with confidence 97.23%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0002/Chris Hemsworth_fake.png,Jennifer Lawrence,Chris Hemsworth,,,Jennifer Lawrence,0.8982803225517273,0.897794366,'a woman posing for the camera' with confidence 96.63%,'Jennifer Lawrence looking at the camera' with confidence 93.64%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0002/Emma Stone_fake.png,Jennifer Lawrence,Emma Stone,,,Jennifer Lawrence,0.9892626404762268,0.8713172,'a woman posing for the camera' with confidence 96.63%,'Jennifer Lawrence posing for the camera' with confidence 96.26%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0004/Gerard Butler_fake.png,Jennifer Lawrence,Gerard Butler,,,,,0.728504062,'a woman wearing a white shirt' with confidence 80.97%,'a person smiling for the camera' with confidence 84.71%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0004/Scarlett Johansson_fake.png,Jennifer Lawrence,Scarlett Johansson,,,,,0.7408865,'a woman wearing a white shirt' with confidence 80.97%,'a person smiling for the camera' with confidence 85.82%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0004/Chris Hemsworth_fake.png,Jennifer Lawrence,Chris Hemsworth,,,,,0.8172865,'a woman wearing a white shirt' with confidence 80.97%,'a person wearing a white shirt' with confidence 76.09%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0004/Angelina Jolie_fake.png,Jennifer Lawrence,Angelina Jolie,,,,,0.841879368,'a woman wearing a white shirt' with confidence 80.97%,'a woman wearing a pink shirt' with confidence 77.88%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0006/Denzel Washington_fake.png,Jennifer Lawrence,Denzel Washington,Jennifer Lawrence,0.8667837977409363,,,0.772346139,'Jennifer Lawrence posing for the camera' with confidence 94.32%,'a person posing for the camera' with confidence 94.32%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0006/Chris Hemsworth_fake.png,Jennifer Lawrence,Chris Hemsworth,Jennifer Lawrence,0.8667837977409363,,,0.8702097,'Jennifer Lawrence posing for the camera' with confidence 94.32%,'a person posing for the camera' with confidence 91.54%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0006/Colin Farrell_fake.png,Jennifer Lawrence,Colin Farrell,Jennifer Lawrence,0.8667837977409363,,,0.7944664,'Jennifer Lawrence posing for the camera' with confidence 94.32%,'a person posing for the camera' with confidence 92.42%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0006/Gwyneth Paltrow_fake.png,Jennifer Lawrence,Gwyneth Paltrow,Jennifer Lawrence,0.8667837977409363,Jennifer Lawrence,0.7669867277145386,0.8146769,'Jennifer Lawrence posing for the camera' with confidence 94.32%,'Jennifer Lawrence posing for the camera' with confidence 91.61%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0001/Justin Timberlake_fake.png,Jennifer Lawrence,Justin Timberlake,Jennifer Lawrence,0.8162407279014587,Jennifer Lawrence,0.9313920736312866,0.6527141,'Jennifer Lawrence looking at the camera' with confidence 83.77%,'Jennifer Lawrence in a blue shirt' with confidence 74.96%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0001/Anne Hathaway_fake.png,Jennifer Lawrence,Anne Hathaway,Jennifer Lawrence,0.8162407279014587,Jennifer Lawrence,0.8246544599533081,0.804650664,'Jennifer Lawrence looking at the camera' with confidence 83.77%,'Jennifer Lawrence looking at the camera' with confidence 85.27%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0001/Yang Lan_fake.png,Jennifer Lawrence,Yang Lan,Jennifer Lawrence,0.8162407279014587,,,0.72829324,'Jennifer Lawrence looking at the camera' with confidence 83.77%,'a woman looking at the camera' with confidence 88.54%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0001/Joseph Gordon-Levitt_fake.png,Jennifer Lawrence,Joseph Gordon-Levitt,Jennifer Lawrence,0.8162407279014587,,,0.796181,'Jennifer Lawrence looking at the camera' with confidence 83.77%,'a person looking at the camera' with confidence 78.17%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0000/Ryan Reynolds_fake.png,Jennifer Lawrence,Ryan Reynolds,Jennifer Lawrence,0.8842974305152893,,,0.6899975,'Jennifer Lawrence posing for the camera' with confidence 96.06%,'a person posing for the camera' with confidence 96.03%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0000/Jim Carrey_fake.png,Jennifer Lawrence,Jim Carrey,Jennifer Lawrence,0.8842974305152893,Jennifer Lawrence,0.8647168874740601,0.925122857,'Jennifer Lawrence posing for the camera' with confidence 96.06%,'Jennifer Lawrence posing for the camera' with confidence 96.68%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0000/Yang Lan_fake.png,Jennifer Lawrence,Yang Lan,Jennifer Lawrence,0.8842974305152893,,,0.80918026,'Jennifer Lawrence posing for the camera' with confidence 96.06%,'a person posing for the camera' with confidence 95.65%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Jennifer Lawrence/id12_0000/Jake Gyllenhaal_fake.png,Jennifer Lawrence,Jake Gyllenhaal,Jennifer Lawrence,0.8842974305152893,,,0.507790446,'Jennifer Lawrence posing for the camera' with confidence 96.06%,'a person posing for the camera' with confidence 95.93%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0008/Don Cheadle_fake.png,Yang Lan,Don Cheadle,Yang Lan,0.9979516863822937,Yang Lan,0.9786762595176697,0.968648851,'Yang Lan wearing a blue shirt' with confidence 84.16%,'Yang Lan wearing a blue shirt' with confidence 78.44%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0008/Emma Watson_fake.png,Yang Lan,Emma Watson,Yang Lan,0.9979516863822937,,,0,'Yang Lan wearing a blue shirt' with confidence 84.16%,'a person posing for the camera' with confidence 96.68%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0008/Famke Janssen_fake.png,Yang Lan,Famke Janssen,Yang Lan,0.9979516863822937,Yang Lan,0.7178808450698853,0.7474797,'Yang Lan wearing a blue shirt' with confidence 84.16%,'Yang Lan looking at the camera' with confidence 83.76%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0008/Charlize Theron_fake.png,Yang Lan,Charlize Theron,Yang Lan,0.9979516863822937,Yang Lan,0.9916362762451172,0.96429,'Yang Lan wearing a blue shirt' with confidence 84.16%,'Yang Lan wearing a blue shirt' with confidence 80.65%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0006/Natalie Portman_fake.png,Yang Lan,Natalie Portman,Yang Lan,0.9998888969421387,,,0.768195033,'Yang Lan posing for the camera' with confidence 93.40%,'a person posing for the camera' with confidence 93.86%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0006/Anne Hathaway_fake.png,Yang Lan,Anne Hathaway,Yang Lan,0.9998888969421387,Yang Lan,0.9947676658630371,0.875865459,'Yang Lan posing for the camera' with confidence 93.40%,'Yang Lan looking at the camera' with confidence 88.78%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0006/Joseph Gordon-Levitt_fake.png,Yang Lan,Joseph Gordon-Levitt,Yang Lan,0.9998888969421387,Yang Lan,0.98117595911026,0.8428332,'Yang Lan posing for the camera' with confidence 93.40%,'Yang Lan posing for the camera' with confidence 95.16%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0006/Gwyneth Paltrow_fake.png,Yang Lan,Gwyneth Paltrow,Yang Lan,0.9998888969421387,Yang Lan,0.9691601395606995,0.9135373,'Yang Lan posing for the camera' with confidence 93.40%,'Yang Lan smiling for the camera' with confidence 91.76%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0005/Ryan Reynolds_fake.png,Yang Lan,Ryan Reynolds,Yang Lan,0.8188582062721252,,,0,'a young man wearing a suit and tie' with confidence 89.73%,'a person posing for the camera' with confidence 96.86%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0005/Cate Blanchett_fake.png,Yang Lan,Cate Blanchett,Yang Lan,0.8188582062721252,,,0.884654343,'a young man wearing a suit and tie' with confidence 89.73%,'a person wearing a suit and tie' with confidence 95.59%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0005/Jake Gyllenhaal_fake.png,Yang Lan,Jake Gyllenhaal,Yang Lan,0.8188582062721252,,,0,'a young man wearing a suit and tie' with confidence 89.73%,'a person wearing a suit and tie' with confidence 95.38%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0005/Emma Stone_fake.png,Yang Lan,Emma Stone,Yang Lan,0.8188582062721252,,,0.8309879,'a young man wearing a suit and tie' with confidence 89.73%,'a person wearing a suit and tie' with confidence 97.30%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0004/Ryan Reynolds_fake.png,Yang Lan,Ryan Reynolds,Yang Lan,0.9990731477737427,,,0.5539465,'a young boy wearing a blue shirt' with confidence 62.97%,'a smiling young man in a blue shirt' with confidence 85.06%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0004/Jamie Foxx_fake.png,Yang Lan,Jamie Foxx,Yang Lan,0.9990731477737427,,,0.6954569,'a young boy wearing a blue shirt' with confidence 62.97%,'a person wearing a blue shirt' with confidence 86.80%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0004/Liam Neeson_fake.png,Yang Lan,Liam Neeson,Yang Lan,0.9990731477737427,Yang Lan,0.9445661306381226,0.836275935,'a young boy wearing a blue shirt' with confidence 62.97%,'Yang Lan wearing a blue shirt' with confidence 85.51%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0004/Edward Norton_fake.png,Yang Lan,Edward Norton,Yang Lan,0.9990731477737427,Yang Lan,0.9674099683761597,0.899324834,'a young boy wearing a blue shirt' with confidence 62.97%,'a young boy wearing a blue shirt' with confidence 61.20%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0002/Sean Penn_fake.png,Yang Lan,Sean Penn,Yang Lan,0.9991039633750916,Yang Lan,0.8993234634399414,0.9115511,'Yang Lan posing for the camera' with confidence 94.25%,'Yang Lan looking at the camera' with confidence 84.16%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0002/Cameron Diaz_fake.png,Yang Lan,Cameron Diaz,Yang Lan,0.9991039633750916,Yang Lan,0.9730969071388245,0.9338007,'Yang Lan posing for the camera' with confidence 94.25%,'Yang Lan posing for the camera' with confidence 93.98%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0002/Russell Crowe_fake.png,Yang Lan,Russell Crowe,Yang Lan,0.9991039633750916,Yang Lan,0.8508232831954956,0.80299294,'Yang Lan posing for the camera' with confidence 94.25%,'Yang Lan looking at the camera' with confidence 86.92%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0002/Mark Wahlberg_fake.png,Yang Lan,Mark Wahlberg,Yang Lan,0.9991039633750916,Yang Lan,0.9930024743080139,0.905249357,'Yang Lan posing for the camera' with confidence 94.25%,'Yang Lan looking at the camera' with confidence 87.21%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0003/Denzel Washington_fake.png,Yang Lan,Denzel Washington,Yang Lan,0.9896590113639832,Yang Lan,0.9154403209686279,0.849857867,'Yang Lan posing for the camera' with confidence 95.94%,'Yang Lan wearing a suit and tie' with confidence 91.93%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0003/Don Cheadle_fake.png,Yang Lan,Don Cheadle,Yang Lan,0.9896590113639832,Yang Lan,0.9625619649887085,0.961833835,'Yang Lan posing for the camera' with confidence 95.94%,'Yang Lan posing for the camera' with confidence 97.45%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0003/Scarlett Johansson_fake.png,Yang Lan,Scarlett Johansson,Yang Lan,0.9896590113639832,,,0.9022813,'Yang Lan posing for the camera' with confidence 95.94%,'a person posing for the camera' with confidence 95.78%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0003/Emma Watson_fake.png,Yang Lan,Emma Watson,Yang Lan,0.9896590113639832,,,0,'Yang Lan posing for the camera' with confidence 95.94%,'a person posing for the camera' with confidence 97.92%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0001/Sean Penn_fake.png,Yang Lan,Sean Penn,Yang Lan,0.829619824886322,,,0.8937306,'Yang Lan smiling for the camera' with confidence 95.63%,'a woman smiling for the camera' with confidence 94.16%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0001/Leonardo DiCaprio_fake.png,Yang Lan,Leonardo DiCaprio,Yang Lan,0.829619824886322,,,0.819784939,'Yang Lan smiling for the camera' with confidence 95.63%,'a person smiling for the camera' with confidence 94.02%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0001/Eva Mendes_fake.png,Yang Lan,Eva Mendes,Yang Lan,0.829619824886322,,,0.861183047,'Yang Lan smiling for the camera' with confidence 95.63%,'a person posing for the camera' with confidence 96.75%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0001/Brad Pitt_fake.png,Yang Lan,Brad Pitt,Yang Lan,0.829619824886322,Yang Lan,0.8348820805549622,0.924253345,'Yang Lan smiling for the camera' with confidence 95.63%,'Yang Lan smiling for the camera' with confidence 95.12%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0007/Natalie Portman_fake.png,Yang Lan,Natalie Portman,Yang Lan,0.8995612263679504,,,0.8134323,'Yang Lan posing for the camera' with confidence 93.06%,'a person posing for the camera' with confidence 92.82%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0007/Anne Hathaway_fake.png,Yang Lan,Anne Hathaway,Yang Lan,0.8995612263679504,Yang Lan,0.9380336403846741,0.865779,'Yang Lan posing for the camera' with confidence 93.06%,'Yang Lan posing for the camera' with confidence 93.45%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0007/Colin Farrell_fake.png,Yang Lan,Colin Farrell,Yang Lan,0.8995612263679504,,,0.74968183,'Yang Lan posing for the camera' with confidence 93.06%,'a person posing for the camera' with confidence 90.08%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0007/Jude Law_fake.png,Yang Lan,Jude Law,Yang Lan,0.8995612263679504,,,0.9200764,'Yang Lan posing for the camera' with confidence 93.06%,'a person posing for the camera' with confidence 92.85%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0000/Jamie Foxx_fake.png,Yang Lan,Jamie Foxx,Yang Lan,0.9967460632324219,,,0.7972102,'Yang Lan posing for the camera' with confidence 95.03%,'a person wearing a blue shirt' with confidence 84.43%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0000/Chloe Grace Moretz_fake.png,Yang Lan,Chloe Grace Moretz,Yang Lan,0.9967460632324219,,,0.805729449,'Yang Lan posing for the camera' with confidence 95.03%,'a person posing for the camera' with confidence 95.11%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0000/Natalie Portman_fake.png,Yang Lan,Natalie Portman,Yang Lan,0.9967460632324219,,,0.5930389,'Yang Lan posing for the camera' with confidence 95.03%,'a person posing for the camera' with confidence 95.19%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0000/Mark Wahlberg_fake.png,Yang Lan,Mark Wahlberg,Yang Lan,0.9967460632324219,,,0.8983265,'Yang Lan posing for the camera' with confidence 95.03%,'a person wearing a blue shirt' with confidence 86.40%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0009/Emma Watson_fake.png,Yang Lan,Emma Watson,Yang Lan,0.9986141920089722,,,0,'Yang Lan looking at the camera' with confidence 86.61%,'a person posing for the camera' with confidence 96.76%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0009/Emma Stone_fake.png,Yang Lan,Emma Stone,Yang Lan,0.9986141920089722,,,0.801621139,'Yang Lan looking at the camera' with confidence 86.61%,'a woman looking at the camera' with confidence 90.93%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0009/Jude Law_fake.png,Yang Lan,Jude Law,Yang Lan,0.9986141920089722,Yang Lan,0.9024271368980408,0.9088101,'Yang Lan looking at the camera' with confidence 86.61%,'Yang Lan looking at the camera' with confidence 89.38%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Yang Lan/id8_0009/Russell Crowe_fake.png,Yang Lan,Russell Crowe,Yang Lan,0.9986141920089722,Yang Lan,0.9254878759384155,0.7147293,'Yang Lan looking at the camera' with confidence 86.61%,'Yang Lan looking at the camera' with confidence 89.51%
/home/sha/project/adversarial_deepfake/src/Similarity/FOM-Talking/Gal Gadot/id10_0009/Scarlett Johansson_fake.png,Gal Gadot,Scarlett Johansson,Gal Gadot,0.9526453018188477,,,0.776591,'Gal Gadot wearing a purple shirt' with confidence 78.65%,'a woman wearing a purple shirt' with confidence 87.92%
